anon_donor_id,zip,status,do_not_mail,do_not_call,organisation,date,amount,form,campaign,target
497,19072,Active,FALSE,FALSE,N,05/10/2021,100,Check,Sprg Evt,Gift
158,19072,Active,FALSE,FALSE,N,05/10/2021,250,Check,Sprg Evt,Gift
466,19041,Active,FALSE,FALSE,N,05/10/2021,100,Check,Sprg Evt,Gift
550,19035,Active,FALSE,FALSE,N,05/10/2021,50,Check,Sprg Evt,Gift
1015,NA,Active,FALSE,FALSE,N,05/10/2021,250,Check,Sprg Evt,Gift
811,19041,Active,FALSE,FALSE,N,05/10/2021,200,Check,Sprg Evt,Gift
655,19035,Active,FALSE,FALSE,N,05/10/2021,100,Check,Sprg Evt,Gift
707,19041,Active,FALSE,FALSE,N,05/10/2021,300,Check,Sprg Evt,Gift
871,19096,Active,FALSE,FALSE,N,05/10/2021,250,Check,Sprg Evt,Gift
832,19003,Active,FALSE,FALSE,N,05/10/2021,50,Check,Sprg Evt,Gift
880,19422,Active,FALSE,FALSE,N,05/10/2021,35,Check,Sprg Evt,Gift
879,19041,Active,FALSE,FALSE,N,05/10/2021,500,Check,Sprg Evt,Gift
940,19010,Active,FALSE,FALSE,N,05/10/2021,50,Check,Sprg Evt,Gift
150,19010,Active,FALSE,FALSE,N,05/10/2021,250,Check,Sprg Evt,Gift
748,19041,Active,FALSE,FALSE,N,05/10/2021,100,Check,Sprg Evt,Gift
146,19008,Active,FALSE,FALSE,N,05/10/2021,200,Check,Sprg Evt,Gift
980,19066,Active,FALSE,FALSE,N,05/10/2021,75,Check,Sprg Evt,Gift
540,19096,Active,FALSE,FALSE,N,05/10/2021,75,Check,Sprg Evt,Gift
29,NA,Active,FALSE,FALSE,N,05/10/2021,30,Check,Misc,Gift
505,19003,Active,FALSE,FALSE,Y,05/10/2021,1000,Check,Foundation,Gift
128,19010,Active,FALSE,FALSE,N,05/10/2021,100,Check,Sprg Evt,Gift
749,19096,Active,FALSE,FALSE,N,05/10/2021,50,Check,Sprg Evt,Gift
586,19041,Active,FALSE,FALSE,N,05/10/2021,1000,Check,Sprg Evt,Gift
720,19066,Active,FALSE,FALSE,N,05/11/2021,50,Check,Sprg Evt,Gift
681,89074,Active,FALSE,FALSE,N,05/11/2021,35,Check,Sprg Evt,Gift
456,19004,Active,FALSE,FALSE,N,05/11/2021,50,Check,Sprg Evt,Gift
519,19010,Active,TRUE,TRUE,N,05/11/2021,35,Check,Sprg Evt,Gift
479,19096,Active,FALSE,FALSE,N,05/11/2021,250,Check,Sprg Evt,Gift
600,19041,Active,FALSE,FALSE,N,05/11/2021,100,Check,Sprg Evt,Gift
304,19003,Active,FALSE,FALSE,N,05/11/2021,100,Check,Sprg Evt,Gift
727,19066,Active,FALSE,FALSE,N,05/11/2021,35,Check,Sprg Evt,Gift
644,19087,Active,FALSE,FALSE,N,05/11/2021,150,Check,Sprg Evt,Gift
351,19041,Active,FALSE,FALSE,N,05/11/2021,50,Check,CAC,Gift
222,19010,Active,FALSE,FALSE,N,05/11/2021,500,Check,Sprg Evt,Gift
117,19010,Active,FALSE,FALSE,N,05/11/2021,250,Check,Sprg Evt,Gift
475,NA,Active,FALSE,FALSE,N,05/11/2021,250,Check,Fall Towns,Gift
200,19072,Active,FALSE,FALSE,N,05/11/2021,75,Check,Sprg Evt,Gift
988,19004,Active,FALSE,FALSE,N,05/11/2021,15,Check,Sprg Evt,Gift
769,19010,Active,FALSE,FALSE,N,05/12/2021,100,Check,Sprg Evt,Gift
136,19010,Active,FALSE,FALSE,N,05/12/2021,200,Check,Sprg Evt,Gift
241,19096,Active,FALSE,FALSE,N,05/12/2021,100,Check,Sprg Evt,Gift
474,19085,Active,FALSE,FALSE,N,05/12/2021,250,Check,Sprg Evt,Gift
363,19096,Active,FALSE,FALSE,N,05/12/2021,250,Check,Sprg Evt,Gift
887,19010,Active,FALSE,FALSE,N,05/12/2021,100,Check,Sprg Evt,Gift
490,19004,Active,FALSE,FALSE,N,05/12/2021,25,Check,Sprg Evt,Gift
699,19426,Active,FALSE,FALSE,N,05/12/2021,50,Check,Sprg Evt,Gift
889,19406,Active,FALSE,FALSE,N,05/12/2021,60,Check,Sprg Evt,Gift
730,19072,Active,FALSE,FALSE,N,05/12/2021,54,Check,Sprg Evt,Gift
718,77019,Active,FALSE,FALSE,N,05/12/2021,100,Check,Sprg Evt,Gift
890,19085,Active,FALSE,FALSE,N,05/12/2021,36,Check,Sprg Evt,Gift
823,19004,Active,FALSE,FALSE,N,05/13/2021,50,Check,Sprg Evt,Gift
68,19004,Active,FALSE,FALSE,N,05/13/2021,250,Check,Sprg Evt,Gift
868,19096,Active,FALSE,FALSE,N,05/13/2021,100,Check,Sprg Evt,Gift
164,19004,Active,FALSE,FALSE,N,05/13/2021,50,Check,Sprg Evt,Gift
246,19096,Active,FALSE,FALSE,N,05/13/2021,100,Check,Sprg Evt,Gift
942,19066,Active,FALSE,FALSE,N,05/13/2021,150,Check,Sprg Evt,Gift
439,19035,Active,FALSE,FALSE,N,05/13/2021,50,Check,Sprg Evt,Gift
46,19096,Active,FALSE,FALSE,N,05/13/2021,35,Check,Sprg Evt,Gift
824,19426,Active,FALSE,FALSE,N,05/13/2021,200,Check,Sprg Evt,Gift
153,19096,Active,FALSE,FALSE,N,05/14/2021,100,Check,Sprg Evt,Gift
1005,19103,Active,FALSE,FALSE,N,05/14/2021,150,Check,Sprg Evt,Gift
546,19072,Active,FALSE,FALSE,N,05/14/2021,60,Check,Sprg Evt,Gift
424,19004,Active,FALSE,FALSE,N,05/14/2021,100,Check,Sprg Evt,Gift
442,19072,Active,FALSE,FALSE,N,05/14/2021,100,Check,Sprg Evt,Gift
787,19004,Active,FALSE,FALSE,N,05/14/2021,250,Check,Sprg Evt,Gift
209,19035,Active,FALSE,FALSE,Y,05/14/2021,1000,Check,Sprg Evt,Gift
188,19085,Active,FALSE,FALSE,N,05/15/2021,25,Check,Sprg Evt,Gift
1024,19333,Active,FALSE,FALSE,N,05/15/2021,150,Check,Sprg Evt,Gift
678,19004,Active,FALSE,FALSE,N,05/15/2021,60,Check,Sprg Evt,Gift
771,19066,Active,FALSE,FALSE,N,05/15/2021,650,Check,Sprg Evt,Gift
851,19041,Active,FALSE,FALSE,N,05/15/2021,50,Check,Sprg Evt,Gift
661,19096,Active,FALSE,FALSE,N,05/15/2021,250,Check,Sprg Evt,Gift
478,19003,Active,FALSE,FALSE,N,05/15/2021,60,Check,Sprg Evt,Gift
702,19066,Active,FALSE,FALSE,N,05/15/2021,35,Check,Sprg Evt,Gift
385,NA,Active,FALSE,FALSE,N,05/15/2021,15,Check,Sprg Evt,Gift
974,19004,Active,FALSE,FALSE,N,05/15/2021,100,Check,Sprg Evt,Gift
183,19041,Active,TRUE,TRUE,N,05/16/2021,50,Check,Emerg fund,Gift
193,19004,Active,FALSE,FALSE,N,05/16/2021,100,Check,Sprg Evt,Gift
329,19010,Active,FALSE,FALSE,N,05/16/2021,100,Check,Sprg Evt,Gift
537,19096,Active,FALSE,FALSE,N,05/17/2021,50,Check,Sprg Evt,Gift
986,19010,Active,FALSE,FALSE,N,05/17/2021,50,Check,Sprg Evt,Gift
377,19096,Active,FALSE,FALSE,N,05/17/2021,75,Check,Sprg Evt,Gift
1023,19035,Active,TRUE,TRUE,N,05/17/2021,100,Check,Sprg Evt,Gift
63,NA,Active,FALSE,FALSE,N,05/17/2021,100,Check,Sprg Evt,Gift
335,19072,Active,FALSE,FALSE,N,05/17/2021,150,Check,Sprg Evt,Gift
932,19096,Active,FALSE,FALSE,N,05/17/2021,50,Check,Sprg Evt,Gift
690,19072,Active,FALSE,FALSE,N,05/17/2021,50,Check,Sprg Evt,Gift
547,19066,Active,FALSE,FALSE,N,05/18/2021,250,Check,Sprg Evt,Gift
758,19096,Active,FALSE,FALSE,N,05/18/2021,10,Check,Sprg Evt,Gift
827,19010,Active,FALSE,FALSE,N,05/18/2021,60,Check,Sprg Evt,Gift
574,19072,Active,FALSE,FALSE,N,05/18/2021,150,Check,Sprg Evt,Gift
554,19003,Active,FALSE,FALSE,N,05/19/2021,100,Check,Sprg Evt,Gift
100,19085,Active,FALSE,FALSE,N,05/19/2021,100,Check,Sprg Evt,Gift
536,85260,Active,FALSE,FALSE,N,05/19/2021,75,Check,Sprg Evt,Gift
471,19066,Active,FALSE,FALSE,N,05/19/2021,75,Check,Sprg Evt,Gift
876,19004,Active,FALSE,FALSE,N,05/20/2021,35,Check,Sprg Evt,Gift
281,19096,Active,FALSE,FALSE,N,05/20/2021,15,Check,Sprg Evt,Gift
970,19096,Active,FALSE,FALSE,N,05/20/2021,50,Check,Sprg Evt,Gift
268,19010,Active,FALSE,FALSE,N,05/20/2021,100,Check,Sprg Evt,Gift
58,19096,Active,FALSE,FALSE,N,05/20/2021,120,Check,Emerg fund,Gift
1025,19041,Active,FALSE,FALSE,N,05/20/2021,1000,Check,Sprg Evt,Gift
504,NA,Active,FALSE,FALSE,N,05/21/2021,25,Check,Misc,Gift
1031,19096,Active,FALSE,FALSE,N,05/21/2021,150,Check,Sprg Evt,Gift
793,NA,Active,FALSE,FALSE,N,05/21/2021,5,Check,Sprg Evt,Gift
84,19003,Active,FALSE,FALSE,N,05/21/2021,35,Check,Sprg Evt,Gift
277,19066,Active,FALSE,FALSE,N,05/21/2021,100,Check,Sprg Evt,Gift
640,19072,Active,FALSE,FALSE,N,05/21/2021,60,Check,Sprg Evt,Gift
347,19010,Active,FALSE,FALSE,N,05/22/2021,100,Check,Clients,Gift
759,19096,Active,FALSE,FALSE,N,05/22/2021,250,Check,Church,Gift
133,19096,Active,FALSE,FALSE,N,05/23/2021,500,Check,Sprg Evt,Gift
961,19072,Active,FALSE,FALSE,N,05/23/2021,50,Check,Sprg Evt,Gift
956,19003,Active,FALSE,FALSE,N,05/23/2021,40,Check,Sprg Evt,Gift
395,19066,Active,FALSE,FALSE,N,05/23/2021,60,Check,Fall Towns,Gift
818,19066,Active,FALSE,FALSE,N,05/24/2021,35,Check,Sprg Evt,Gift
559,19146,Active,FALSE,FALSE,N,05/24/2021,300,Check,Sprg Evt,Gift
30,19127,Active,FALSE,FALSE,N,05/24/2021,200,Check,Sprg Evt,Gift
507,19004,Active,FALSE,FALSE,N,05/24/2021,100,Check,Sprg Evt,Gift
679,19010,Active,FALSE,FALSE,N,05/25/2021,75,Check,Sprg Evt,Gift
420,19096,Active,FALSE,FALSE,N,05/25/2021,500,Check,Sprg Evt,Gift
765,19010,Active,FALSE,FALSE,N,05/25/2021,75,Check,Sprg Evt,Gift
966,19035,Active,FALSE,FALSE,N,05/25/2021,25,Check,Sprg Evt,Gift
941,19096,Active,FALSE,FALSE,N,05/25/2021,200,Check,Sprg Evt,Gift
535,19085,Active,FALSE,FALSE,N,05/26/2021,25,Check,Sprg Evt,Gift
867,19026,Active,FALSE,FALSE,N,05/26/2021,100,Check,Sprg Evt,Gift
96,19003,Active,FALSE,FALSE,N,05/26/2021,250,Check,Sprg Evt,Gift
160,19072,Active,FALSE,FALSE,N,05/26/2021,25,Check,Sprg Evt,Gift
498,19004,Active,FALSE,FALSE,N,05/26/2021,250,Check,Sprg Evt,Gift
638,19003,Active,FALSE,FALSE,N,05/26/2021,100,Check,Sprg Evt,Gift
424,19004,Active,FALSE,FALSE,N,05/26/2021,100,Check,Sprg Evt,Gift
294,19087,Active,FALSE,FALSE,N,05/26/2021,100,Check,Sprg Evt,Gift
493,19003,Active,FALSE,FALSE,N,05/26/2021,100,Check,Sprg Evt,Gift
457,19003,Active,TRUE,TRUE,N,05/26/2021,100,Check,Sprg Evt,Gift
108,19003,Active,FALSE,FALSE,N,05/26/2021,100,Check,Sprg Evt,Gift
614,19010,Active,FALSE,FALSE,N,05/26/2021,50,Check,Sprg Evt,Gift
847,19096,Active,FALSE,FALSE,N,05/26/2021,100,Check,Sprg Evt,Gift
838,19004,Active,FALSE,FALSE,N,05/27/2021,100,Check,Sprg Evt,Gift
903,19096,Active,FALSE,FALSE,N,05/27/2021,5000,Check,Foundation,Gift
326,19096,Active,FALSE,FALSE,N,05/27/2021,250,NA,Sprg Evt,Gift
274,19041,Active,FALSE,FALSE,N,05/27/2021,250,Check,Sprg Evt,Gift
421,19096,Active,FALSE,FALSE,N,05/27/2021,75,Check,Sprg Evt,Gift
668,19096,Active,FALSE,FALSE,N,05/27/2021,25,Check,Sprg Evt,Gift
828,19096,Active,FALSE,FALSE,N,05/28/2021,175,Check,Church,Gift
119,19041,Active,FALSE,FALSE,N,05/29/2021,100,Check,Sprg Evt,Gift
637,19066,Active,FALSE,FALSE,N,05/29/2021,100,Check,Sprg Evt,Gift
147,19096,Active,FALSE,FALSE,N,05/29/2021,12.5,Check,Misc,Gift
756,NA,Active,FALSE,FALSE,N,05/30/2021,60,Check,Sprg Evt,Gift
245,19066,Active,FALSE,FALSE,N,05/31/2021,60,Check,Sprg Evt,Gift
778,19096,Active,FALSE,FALSE,N,05/31/2021,100,Check,Sprg Evt,Gift
796,19010,Active,FALSE,FALSE,N,05/31/2021,150,Check,Sprg Evt,Gift
588,19003,Active,FALSE,FALSE,N,06/01/2021,60,Check,Sprg Evt,Gift
261,19010,Active,FALSE,FALSE,N,06/01/2021,250,Check,Sprg Evt,Gift
56,19003,Active,FALSE,FALSE,N,06/01/2021,150,Check,Sprg Evt,Gift
984,NA,Active,FALSE,FALSE,N,06/02/2021,10,Check,Misc,Gift
38,19004,Active,FALSE,FALSE,N,06/02/2021,50,Check,Sprg Evt,Gift
573,19004,Active,FALSE,FALSE,N,06/02/2021,100,Check,Sprg Evt,Gift
81,19066,Active,FALSE,FALSE,N,06/03/2021,60,Check,Clients,Gift
48,19096,Active,FALSE,FALSE,N,06/03/2021,500,Check,Sprg Evt,Gift
564,19096,Active,FALSE,FALSE,N,06/03/2021,250,Check,Emerg fund,Gift
672,19004,Active,FALSE,FALSE,N,06/04/2021,150,Check,Sprg Evt,Gift
981,19085,Active,FALSE,FALSE,N,06/04/2021,100,Check,Sprg Evt,Gift
355,19041,Active,FALSE,FALSE,N,06/05/2021,150,Check,Sprg Evt,Gift
462,19003,Active,FALSE,FALSE,N,06/05/2021,60,Check,Sprg Evt,Gift
859,19008,Active,FALSE,FALSE,N,06/05/2021,150,Check,Sprg Evt,Gift
112,19096,Active,FALSE,FALSE,N,06/06/2021,150,Check,Sprg Evt,Gift
920,19010,Active,FALSE,FALSE,N,06/07/2021,9000,Check,Church,Gift
538,19003,Active,FALSE,FALSE,N,06/07/2021,60,Check,Sprg Evt,Gift
39,19035,Active,FALSE,FALSE,N,06/07/2021,50,Check,Sprg Evt,Gift
973,19036,Active,FALSE,FALSE,N,06/08/2021,1000,Check,Sprg Evt,Gift
560,19422,Active,FALSE,FALSE,N,06/10/2021,5000,Check,Foundation,Gift
29,NA,Active,FALSE,FALSE,N,06/10/2021,30,Check,Misc,Gift
467,19010,Active,FALSE,FALSE,N,06/11/2021,627,Check,Emerg fund,Gift
210,19004,Active,FALSE,FALSE,N,06/11/2021,18,Check,Sprg Evt,Gift
205,19004,Active,FALSE,FALSE,N,06/11/2021,100,Check,Sprg Evt,Gift
659,19035,Active,FALSE,FALSE,N,06/11/2021,60,Check,Sprg Evt,Gift
194,19096,Active,FALSE,FALSE,N,06/12/2021,25,Check,Sprg Evt,Gift
722,19010,Active,FALSE,FALSE,N,06/12/2021,75,Check,Sprg Evt,Gift
625,19072,Active,FALSE,FALSE,Y,06/12/2021,150,Check,Sprg Evt,Gift
1017,19004,Active,FALSE,FALSE,N,06/14/2021,50,Check,Sprg Evt,Gift
630,19096,Active,FALSE,FALSE,N,06/14/2021,100,Check,Sprg Evt,Gift
766,19096,Active,FALSE,FALSE,N,06/14/2021,50,Check,Sprg Evt,Gift
917,19004,Active,FALSE,FALSE,N,06/15/2021,150,Check,Sprg Evt,Gift
218,19041,Active,FALSE,FALSE,N,06/17/2021,100,Check,Sprg Evt,Gift
719,19035,Active,FALSE,FALSE,N,06/17/2021,4500,Check,Church,Gift
407,19041,Active,FALSE,FALSE,N,06/18/2021,50,Check,Sprg Evt,Gift
135,19003,Active,FALSE,FALSE,Y,06/18/2021,1081.6,Check,Escort Dri,Gift
135,19003,Active,FALSE,FALSE,Y,06/18/2021,9315.6,Check,Special Pr,Gift
452,19072,Active,FALSE,FALSE,N,06/20/2021,100,Check,Sprg Evt,Gift
1053,19072,Active,FALSE,FALSE,N,06/21/2021,60,Check,Sprg Evt,Gift
504,NA,Active,FALSE,FALSE,N,06/21/2021,25,Check,Misc,Gift
783,19041,Active,FALSE,FALSE,N,06/21/2021,490.5,Check,Sprg Evt,Gift
920,19010,Active,FALSE,FALSE,N,06/21/2021,350,Check,Emerg fund,Gift
509,19004,Active,FALSE,FALSE,N,06/21/2021,35,Check,Sprg Evt,Gift
619,19041,Active,FALSE,FALSE,N,06/21/2021,150,Check,Sprg Evt,Gift
243,19087,Active,FALSE,FALSE,N,06/22/2021,100,Check,Sprg Evt,Gift
120,19083,Active,FALSE,FALSE,N,06/23/2021,5000,Check,Sprg Evt,Gift
628,19010,Active,FALSE,FALSE,N,06/23/2021,20,Check,Mem-hon,Gift
50,19003,Active,FALSE,FALSE,N,06/24/2021,100,Check,Sprg Evt,Gift
266,19085,Active,FALSE,FALSE,N,06/24/2021,100,Check,Fall Towns,Gift
313,19035,Active,FALSE,FALSE,N,06/25/2021,700,Check,Church,Gift
55,19312,Active,FALSE,FALSE,N,06/25/2021,35,Check,Sprg Evt,Gift
36,19096,Active,FALSE,FALSE,Y,06/29/2021,1000,Check,Foundation,Gift
147,19096,Active,FALSE,FALSE,N,06/29/2021,12.5,Check,Misc,Gift
998,19096,Active,FALSE,FALSE,N,06/30/2021,35,Check,Sprg Evt,Gift
991,19087,Active,FALSE,FALSE,N,06/30/2021,250,Check,Board,Gift
397,19073,Active,FALSE,FALSE,N,06/30/2021,100,Check,Sprg Evt,Gift
15,19010,Active,FALSE,FALSE,N,06/30/2021,4534,Check,Church,Gift
340,19096,Active,FALSE,FALSE,N,06/30/2021,75,Check,Sprg Evt,Gift
1011,19072,Active,FALSE,FALSE,N,07/01/2021,50,Check,Sprg Evt,Gift
984,NA,Active,FALSE,FALSE,N,07/02/2021,10,Check,Misc,Gift
1028,19010,Active,FALSE,FALSE,Y,07/02/2021,300,Check,Emerg fund,Gift
503,19066,Active,FALSE,FALSE,N,07/07/2021,50,Check,Sprg Evt,Gift
881,19085,Active,FALSE,FALSE,N,07/07/2021,2000,Check,Foundation,Gift
29,NA,Active,FALSE,FALSE,N,07/10/2021,30,Check,Misc,Gift
217,19066,Active,FALSE,FALSE,N,07/11/2021,100,Check,Sprg Evt,Gift
488,19468,Active,FALSE,FALSE,N,07/11/2021,100,Check,Sprg Evt,Gift
839,19066,Active,FALSE,FALSE,N,07/13/2021,10,Check,Fall Towns,Gift
732,19072,Active,FALSE,FALSE,N,07/13/2021,35,Check,Fall Towns,Gift
837,19063,Active,FALSE,FALSE,N,07/17/2021,100,Check,Sprg Evt,Gift
492,19072,Active,FALSE,FALSE,N,07/17/2021,100,Check,Sprg Evt,Gift
930,19096,Active,FALSE,FALSE,N,07/19/2021,50,Check,Sprg Evt,Gift
504,NA,Active,FALSE,FALSE,N,07/21/2021,25,Check,Misc,Gift
802,19010,Active,FALSE,FALSE,N,07/22/2021,150,Check,Misc,Gift
909,19041,Active,FALSE,FALSE,N,07/22/2021,150,Check,Mem-hon,Gift
152,19101,Active,FALSE,FALSE,N,07/27/2021,30000,Check,Foundation,Gift
5,19072,Active,FALSE,FALSE,N,07/29/2021,250,Check,Sprg Evt,Gift
147,19096,Active,FALSE,FALSE,N,07/29/2021,12.5,Check,Misc,Gift
16,19072,Active,FALSE,FALSE,N,07/30/2021,50,Check,Sprg Evt,Gift
72,19003,Active,FALSE,FALSE,N,07/30/2021,50,Check,Sprg Evt,Gift
33,02210,Active,FALSE,FALSE,N,07/30/2021,42.73,Check,United Way,Gift
984,NA,Active,FALSE,FALSE,N,08/02/2021,10,Check,Misc,Gift
359,19096,Active,FALSE,FALSE,Y,08/02/2021,200,Check,Sprg Evt,Gift
793,NA,Active,FALSE,FALSE,N,08/04/2021,20,Check,Misc,Gift
518,19072,Active,FALSE,FALSE,N,08/06/2021,964,Check,Church,Gift
29,NA,Active,FALSE,FALSE,N,08/10/2021,30,Check,Misc,Gift
860,10038,Active,FALSE,FALSE,N,08/11/2021,168,Check,Misc,Gift
1004,19003,Active,FALSE,FALSE,N,08/17/2021,1000,Check,Foundation,Gift
996,32963,Active,FALSE,FALSE,N,08/18/2021,150,Check,Misc,Gift
594,19003,Active,FALSE,FALSE,N,08/19/2021,22,Check,Clients,Gift
547,19066,Active,FALSE,FALSE,N,08/30/2021,1000,Check,Fall Towns,Gift
815,NA,Active,FALSE,FALSE,Y,09/01/2021,500,Check,Misc,Gift
330,19103,Active,FALSE,FALSE,N,09/02/2021,150,Check,Misc,Gift
197,19073,Active,FALSE,FALSE,N,09/05/2021,200,Check,Misc,Gift
592,19003,Active,FALSE,FALSE,N,09/14/2021,75,Check,Sprg Evt,Gift
835,19072,Active,FALSE,FALSE,N,09/14/2021,20,Check,Board,Gift
220,19096,Active,FALSE,FALSE,N,11/01/5005,10,Check,Fall Towns,Gift
